poligono_id,anio,mes,lst_mean,uhi_vs_rural,uhi_vs_ciudad,uhi_anomalia,lst_rural_baseline,n_observaciones_historico,std_historico,fuente_lst,confianza_cross_sensor
el_brete,2020,8,23.24,0.67,0.18,1.84,22.57,2,0.81,landsat,
luis_piedrabuena,2020,8,23.35,0.78,0.29,1.88,22.57,2,0.83,landsat,
san_lucas,2020,8,22.63,0.06,-0.43,1.39,22.57,2,0.65,landsat,
monsenor_kemerer,2020,8,23.41,0.84,0.35,1.91,22.57,2,0.8,landsat,
rocamora,2020,8,23.21,0.64,0.15,2.38,22.57,2,0.88,landsat,
yacyreta,2020,8,23.1,0.53,0.04,1.94,22.57,2,0.89,landsat,
villa_urquiza,2020,8,23.71,1.14,0.65,2.16,22.57,2,0.87,landsat,
complejo_habitacional_virgen_de_fatima,2020,8,23.62,1.05,0.56,1.11,22.57,2,0.34,landsat,
a4_nueva_esperanza,2020,8,24.99,2.42,1.93,0.95,22.57,2,0.26,landsat,
el_laurel,2020,8,21.77,-0.8,-1.29,1.71,22.57,2,0.94,landsat,
cima_del_sol,2020,8,22.48,-0.09,-0.58,1.18,22.57,2,0.77,landsat,
san_isidro,2020,8,23.7,1.13,0.64,1.73,22.57,2,0.5,landsat,
lomas_de_garupa,2020,8,23.41,0.84,0.35,2.41,22.57,2,1.62,landsat,
santa_helena,2020,8,23.31,0.74,0.25,1.89,22.57,2,0.45,landsat,
fatima,2020,8,22.77,0.2,-0.29,1.19,22.57,2,0.63,landsat,
don_santiago,2020,8,22.25,-0.32,-0.81,2.67,22.57,2,1.29,landsat,
nu_pora,2020,8,22.54,-0.03,-0.52,2.16,22.57,2,1.42,landsat,
miguel_lanus,2020,8,22.92,0.35,-0.14,1.24,22.57,2,0.64,landsat,
norte,2020,8,21.91,-0.66,-1.15,2.79,22.57,2,1.63,landsat,
centro,2020,8,23.04,0.47,-0.02,1.99,22.57,2,1.47,landsat,
complejo_gervasio_artigas,2020,8,22.41,-0.16,-0.65,2.82,22.57,2,1.56,landsat,
federal,2020,8,23.07,0.5,0.01,2.72,22.57,2,1.68,landsat,
nemesio_parma,2020,8,23.18,0.61,0.12,1.5,22.57,2,1.1,landsat,
villa_cabello,2020,8,23.06,0.49,-0.0,1.72,22.57,2,0.76,landsat,
itaembe_pora,2020,8,23.32,0.75,0.26,1.59,22.57,2,0.68,landsat,
itaembe_mini,2020,8,24.05,1.48,0.99,1.57,22.57,2,0.65,landsat,
aguas_corrientes,2020,8,23.27,0.7,0.21,2.34,22.57,2,0.91,landsat,
chacra_32,2020,8,23.6,1.03,0.54,1.78,22.57,2,0.98,landsat,
villa_bonita,2020,8,22.87,0.3,-0.19,1.9,22.57,2,1.05,landsat,
itaembe_guazu,2020,8,23.25,0.68,0.19,1.41,22.57,2,0.58,landsat,
posadas_completa,2020,8,23.2,0.63,0.14,1.64,22.57,2,0.78,landsat,
dm_santa_rita,2020,8,23.5,0.93,0.44,2.05,22.57,2,0.84,landsat,
dm_itaembe_mini_este,2020,8,22.95,0.38,-0.11,1.59,22.57,2,0.71,landsat,
dm_miguel_lanus,2020,8,22.09,-0.48,-0.97,1.07,22.57,2,0.59,landsat,
cit_riberas_del_parana,2020,8,23.27,0.7,0.21,1.95,22.57,2,0.88,landsat,
dm_villa_urquiza,2020,8,23.39,0.82,0.33,1.79,22.57,2,0.93,landsat,
dm_santa_rita_suroeste,2020,8,23.27,0.7,0.21,2.11,22.57,2,0.97,landsat,
puerto_canela,2020,8,23.4,0.83,0.34,1.83,22.57,2,0.79,landsat,
villa_dolores,2020,8,23.24,0.67,0.18,1.4,22.57,2,0.79,landsat,
dm_itaembe_mini_este_suroeste,2020,8,23.17,0.6,0.11,1.69,22.57,2,0.74,landsat,
los_patitos,2020,8,22.77,0.2,-0.29,1.32,22.57,2,0.61,landsat,
cit_riberas_del_parana_oeste,2020,8,22.73,0.16,-0.33,1.87,22.57,2,0.85,landsat,
san_martin_sureste,2020,8,23.03,0.46,-0.03,2.59,22.57,2,1.37,landsat,
horacio_quiroga,2020,8,22.2,-0.37,-0.86,2.38,22.57,2,1.63,landsat,
la_eugenia,2020,8,22.29,-0.28,-0.77,2.52,22.57,2,1.76,landsat,
dm_villa_urquiza_sureste,2020,8,24.05,1.48,0.99,1.7,22.57,2,0.87,landsat,
el_portal,2020,8,22.48,-0.09,-0.58,2.8,22.57,2,1.5,landsat,
porvenir_2,2020,8,22.7,0.13,-0.36,1.28,22.57,2,0.69,landsat,
a_3_2_sector_b,2020,9,37.53,3.57,1.05,6.22,33.96,2,0.1,landsat,
colonia_laosiana,2020,9,37.01,3.05,0.53,6.3,33.96,2,0.83,landsat,
23_de_septiembre,2020,9,38.61,4.65,2.13,6.31,33.96,2,0.05,landsat,
villa_mola,2020,9,37.24,3.28,0.76,6.07,33.96,2,0.34,landsat,
san_marcos,2020,9,36.1,2.14,-0.38,6.45,33.96,2,0.27,landsat,
las_dolores,2020,9,37.39,3.43,0.91,6.15,33.96,2,0.01,landsat,
el_palomar,2020,9,38.03,4.07,1.55,6.72,33.96,2,0.08,landsat,
alta_gracia,2020,9,36.85,2.89,0.37,6.3,33.96,2,0.15,landsat,
santa_rita,2020,9,37.6,3.64,1.12,6.56,33.96,2,0.11,landsat,
san_martin,2020,9,37.55,3.59,1.07,6.69,33.96,2,0.18,landsat,
villa_sarita,2020,9,36.46,2.5,-0.02,6.5,33.96,2,0.0,landsat,
el_brete,2020,9,36.04,2.08,-0.44,5.86,33.96,2,0.09,landsat,
luis_piedrabuena,2020,9,36.86,2.9,0.38,6.16,33.96,2,0.0,landsat,
san_lucas,2020,9,36.75,2.79,0.27,6.37,33.96,2,0.12,landsat,
monsenor_kemerer,2020,9,37.38,3.42,0.9,6.52,33.96,2,0.17,landsat,
rocamora,2020,9,37.73,3.77,1.25,6.73,33.96,2,0.11,landsat,
yacyreta,2020,9,37.58,3.62,1.1,6.72,33.96,2,0.2,landsat,
villa_urquiza,2020,9,37.94,3.98,1.46,6.2,33.96,2,0.17,landsat,
complejo_habitacional_virgen_de_fatima,2020,9,37.17,3.21,0.69,5.08,33.96,2,0.0,landsat,
a4_nueva_esperanza,2020,9,39.69,5.73,3.21,6.36,33.96,2,0.32,landsat,
el_laurel,2020,9,33.4,-0.56,-3.08,5.91,33.96,2,0.03,landsat,
cima_del_sol,2020,9,36.46,2.5,-0.02,6.81,33.96,2,0.22,landsat,
san_isidro,2020,9,37.81,3.85,1.33,6.12,33.96,2,0.1,landsat,
lomas_de_garupa,2020,9,35.5,1.54,-0.98,5.95,33.96,2,2.39,landsat,
santa_helena,2020,9,35.67,1.71,-0.81,5.6,33.96,2,1.96,landsat,
fatima,2020,9,34.73,0.77,-1.75,5.16,33.96,2,0.67,landsat,
don_santiago,2020,9,34.13,0.17,-2.35,5.96,33.96,2,2.69,landsat,
nu_pora,2020,9,34.87,0.91,-1.61,6.02,33.96,2,2.28,landsat,
miguel_lanus,2020,9,36.59,2.63,0.11,5.9,33.96,2,0.14,landsat,
norte,2020,9,32.81,-1.15,-3.67,5.31,33.96,2,2.55,landsat,
centro,2020,9,37.12,3.16,0.64,6.88,33.96,2,0.12,landsat,
complejo_gervasio_artigas,2020,9,33.53,-0.43,-2.95,5.12,33.96,2,2.85,landsat,
federal,2020,9,34.35,0.39,-2.13,5.23,33.96,2,2.77,landsat,
nemesio_parma,2020,9,35.41,1.45,-1.07,6.14,33.96,2,0.12,landsat,
villa_cabello,2020,9,36.45,2.49,-0.03,6.15,33.96,2,0.13,landsat,
itaembe_pora,2020,9,37.4,3.44,0.92,6.46,33.96,2,0.01,landsat,
itaembe_mini,2020,9,37.78,3.82,1.3,6.27,33.96,2,0.16,landsat,
aguas_corrientes,2020,9,37.8,3.84,1.32,6.75,33.96,2,0.1,landsat,
chacra_32,2020,9,38.15,4.19,1.67,5.95,33.96,2,0.15,landsat,
villa_bonita,2020,9,35.32,1.36,-1.16,5.67,33.96,2,2.38,landsat,
itaembe_guazu,2020,9,38.0,4.04,1.52,6.45,33.96,2,0.31,landsat,
posadas_completa,2020,9,36.92,2.96,0.44,6.31,33.96,2,0.03,landsat,
dm_santa_rita,2020,9,37.57,3.61,1.09,6.65,33.96,2,0.13,landsat,
dm_itaembe_mini_este,2020,9,36.75,2.79,0.27,6.44,33.96,2,0.1,landsat,
dm_miguel_lanus,2020,9,34.63,0.67,-1.85,5.5,33.96,2,0.06,landsat,
cit_riberas_del_parana,2020,9,36.68,2.72,0.2,6.3,33.96,2,0.12,landsat,
dm_villa_urquiza,2020,9,37.58,3.62,1.1,6.1,33.96,2,0.21,landsat,
dm_santa_rita_suroeste,2020,9,37.6,3.64,1.12,6.28,33.96,2,0.25,landsat,
puerto_canela,2020,9,36.28,2.32,-0.2,6.23,33.96,2,0.12,landsat,
villa_dolores,2020,9,37.5,3.54,1.02,5.94,33.96,2,0.18,landsat,
dm_itaembe_mini_este_suroeste,2020,9,36.75,2.79,0.27,6.27,33.96,2,0.05,landsat,
los_patitos,2020,9,36.16,2.2,-0.32,6.21,33.96,2,0.17,landsat,
cit_riberas_del_parana_oeste,2020,9,36.2,2.24,-0.28,6.52,33.96,2,0.15,landsat,
san_martin_sureste,2020,9,35.01,1.05,-1.47,5.73,33.96,2,2.76,landsat,
horacio_quiroga,2020,9,33.82,-0.14,-2.66,5.76,33.96,2,2.29,landsat,
la_eugenia,2020,9,33.72,-0.24,-2.76,5.3,33.96,2,2.92,landsat,
dm_villa_urquiza_sureste,2020,9,38.3,4.34,1.82,6.28,33.96,2,0.41,landsat,
el_portal,2020,9,34.35,0.39,-2.13,5.83,33.96,2,2.81,landsat,
porvenir_2,2020,9,35.61,1.65,-0.87,5.63,33.96,2,0.44,landsat,
a_3_2_sector_b,2020,10,42.4,-1.16,-0.42,8.46,43.56,2,0.84,landsat,
colonia_laosiana,2020,10,40.2,-3.36,-2.62,9.65,43.56,2,1.32,landsat,
23_de_septiembre,2020,10,44.13,0.57,1.31,7.72,43.56,2,1.06,landsat,
villa_mola,2020,10,42.97,-0.59,0.15,8.64,43.56,2,0.98,landsat,
san_marcos,2020,10,40.91,-2.66,-1.91,9.3,43.56,2,1.29,landsat,
las_dolores,2020,10,42.49,-1.07,-0.33,9.38,43.56,2,1.67,landsat,
el_palomar,2020,10,43.37,-0.2,0.55,7.92,43.56,2,0.82,landsat,
alta_gracia,2020,10,41.87,-1.7,-0.95,7.77,43.56,2,0.64,landsat,
santa_rita,2020,10,42.96,-0.6,0.14,7.72,43.56,2,0.33,landsat,
san_martin,2020,10,42.48,-1.09,-0.34,8.17,43.56,2,1.56,landsat,
villa_sarita,2020,10,42.01,-1.55,-0.81,7.77,43.56,2,0.95,landsat,
el_brete,2020,10,41.2,-2.36,-1.62,7.14,43.56,2,0.32,landsat,
luis_piedrabuena,2020,10,41.76,-1.8,-1.06,8.68,43.56,2,1.11,landsat,
san_lucas,2020,10,41.74,-1.82,-1.08,9.1,43.56,2,1.58,landsat,
monsenor_kemerer,2020,10,42.24,-1.32,-0.58,7.46,43.56,2,0.64,landsat,
rocamora,2020,10,43.35,-0.21,0.53,8.27,43.56,2,1.29,landsat,
yacyreta,2020,10,42.52,-1.04,-0.3,8.48,43.56,2,1.38,landsat,
villa_urquiza,2020,10,43.35,-0.21,0.53,7.42,43.56,2,0.5,landsat,
complejo_habitacional_virgen_de_fatima,2020,10,45.26,1.7,2.44,10.08,43.56,2,1.29,landsat,
a4_nueva_esperanza,2020,10,45.55,1.98,2.73,8.44,43.56,2,1.11,landsat,
el_laurel,2020,10,37.15,-6.41,-5.67,6.47,43.56,2,0.09,landsat,
cima_del_sol,2020,10,40.85,-2.71,-1.97,8.48,43.56,2,1.55,landsat,
san_isidro,2020,10,44.17,0.61,1.35,8.97,43.56,2,1.07,landsat,
lomas_de_garupa,2020,10,46.84,3.28,4.02,16.29,43.56,2,2.34,landsat,
santa_helena,2020,10,46.08,2.52,3.26,13.36,43.56,2,2.25,landsat,
fatima,2020,10,44.36,0.8,1.54,13.73,43.56,2,2.91,landsat,
don_santiago,2020,10,44.66,1.09,1.84,13.4,43.56,2,1.63,landsat,
nu_pora,2020,10,45.57,2.01,2.75,15.3,43.56,2,3.01,landsat,
miguel_lanus,2020,10,41.74,-1.82,-1.08,8.4,43.56,2,0.7,landsat,
norte,2020,10,43.25,-0.31,0.43,14.18,43.56,2,0.47,landsat,
centro,2020,10,42.79,-0.77,-0.03,8.03,43.56,2,0.94,landsat,
complejo_gervasio_artigas,2020,10,44.19,0.62,1.37,15.18,43.56,2,0.35,landsat,
federal,2020,10,45.26,1.7,2.44,16.32,43.56,2,0.8,landsat,
nemesio_parma,2020,10,39.01,-4.56,-3.81,7.96,43.56,2,0.41,landsat,
villa_cabello,2020,10,41.44,-2.12,-1.38,7.49,43.56,2,0.44,landsat,
itaembe_pora,2020,10,42.51,-1.05,-0.31,9.11,43.56,2,1.5,landsat,
itaembe_mini,2020,10,42.93,-0.63,0.11,9.35,43.56,2,1.39,landsat,
aguas_corrientes,2020,10,43.29,-0.27,0.47,8.04,43.56,2,0.89,landsat,
chacra_32,2020,10,44.11,0.55,1.29,7.8,43.56,2,0.55,landsat,
villa_bonita,2020,10,46.41,2.84,3.59,13.89,43.56,2,2.1,landsat,
itaembe_guazu,2020,10,42.74,-0.82,-0.08,10.1,43.56,2,1.67,landsat,
posadas_completa,2020,10,41.86,-1.7,-0.96,8.84,43.56,2,1.02,landsat,
dm_santa_rita,2020,10,42.77,-0.79,-0.05,8.59,43.56,2,0.76,landsat,
dm_itaembe_mini_este,2020,10,41.71,-1.85,-1.11,9.2,43.56,2,1.23,landsat,
dm_miguel_lanus,2020,10,39.25,-4.31,-3.57,8.11,43.56,2,0.82,landsat,
cit_riberas_del_parana,2020,10,41.72,-1.84,-1.1,7.5,43.56,2,0.35,landsat,
dm_villa_urquiza,2020,10,43.05,-0.52,0.23,7.3,43.56,2,0.32,landsat,
dm_santa_rita_suroeste,2020,10,42.86,-0.7,0.04,8.09,43.56,2,1.05,landsat,
puerto_canela,2020,10,40.91,-2.66,-1.91,9.37,43.56,2,1.08,landsat,
villa_dolores,2020,10,42.88,-0.68,0.06,8.51,43.56,2,1.09,landsat,
dm_itaembe_mini_este_suroeste,2020,10,41.77,-1.79,-1.05,9.9,43.56,2,1.52,landsat,
los_patitos,2020,10,40.37,-3.2,-2.45,8.8,43.56,2,1.08,landsat,
cit_riberas_del_parana_oeste,2020,10,40.74,-2.82,-2.08,7.59,43.56,2,0.65,landsat,
san_martin_sureste,2020,10,46.27,2.71,3.45,14.8,43.56,2,1.81,landsat,
horacio_quiroga,2020,10,44.76,1.2,1.94,15.45,43.56,2,2.31,landsat,
la_eugenia,2020,10,44.29,0.73,1.47,15.52,43.56,2,1.61,landsat,
dm_villa_urquiza_sureste,2020,10,43.73,0.16,0.91,8.8,43.56,2,0.7,landsat,
el_portal,2020,10,45.4,1.84,2.58,14.83,43.56,2,0.54,landsat,
porvenir_2,2020,10,40.07,-3.49,-2.75,9.3,43.56,2,1.24,landsat,
a_3_2_sector_b,2020,12,44.59,2.07,0.37,2.31,42.52,2,0.18,landsat,
colonia_laosiana,2020,12,42.81,0.29,-1.41,5.17,42.52,2,0.96,landsat,
23_de_septiembre,2020,12,46.11,3.59,1.89,1.65,42.52,2,0.48,landsat,
villa_mola,2020,12,45.18,2.66,0.96,2.02,42.52,2,0.26,landsat,
san_marcos,2020,12,43.51,0.99,-0.71,3.61,42.52,2,0.72,landsat,
las_dolores,2020,12,44.58,2.06,0.36,3.83,42.52,2,1.11,landsat,
el_palomar,2020,12,45.49,2.97,1.27,1.73,42.52,2,0.58,landsat,
alta_gracia,2020,12,43.99,1.47,-0.23,2.71,42.52,2,0.28,landsat,
santa_rita,2020,12,45.1,2.58,0.88,2.6,42.52,2,0.22,landsat,
san_martin,2020,12,44.68,2.16,0.46,1.8,42.52,2,0.06,landsat,
villa_sarita,2020,12,43.92,1.4,-0.3,2.52,42.52,2,1.27,landsat,
el_brete,2020,12,43.22,0.7,-1.0,2.8,42.52,2,0.2,landsat,
luis_piedrabuena,2020,12,43.83,1.31,-0.39,3.1,42.52,2,0.37,landsat,
san_lucas,2020,12,44.34,1.82,0.12,3.52,42.52,2,0.57,landsat,
monsenor_kemerer,2020,12,44.61,2.09,0.39,2.74,42.52,2,0.05,landsat,
rocamora,2020,12,45.2,2.68,0.98,2.23,42.52,2,0.71,landsat,
yacyreta,2020,12,44.82,2.3,0.6,2.2,42.52,2,0.02,landsat,
villa_urquiza,2020,12,45.23,2.71,1.01,1.59,42.52,2,0.27,landsat,
complejo_habitacional_virgen_de_fatima,2020,12,45.96,3.44,1.74,2.84,42.52,2,0.4,landsat,
a4_nueva_esperanza,2020,12,47.47,4.95,3.25,2.38,42.52,2,0.21,landsat,
el_laurel,2020,12,38.98,-3.54,-5.24,3.09,42.52,2,0.17,landsat,
cima_del_sol,2020,12,43.25,0.73,-0.97,3.51,42.52,2,0.87,landsat,
san_isidro,2020,12,46.88,4.36,2.66,4.15,42.52,2,0.66,landsat,
lomas_de_garupa,2020,12,44.88,2.36,0.66,4.0,42.52,2,0.3,landsat,
santa_helena,2020,12,44.96,2.44,0.74,3.09,42.52,2,1.48,landsat,
fatima,2020,12,43.06,0.54,-1.16,3.14,42.52,2,1.15,landsat,
don_santiago,2020,12,43.45,0.93,-0.77,3.18,42.52,2,0.77,landsat,
nu_pora,2020,12,43.5,0.98,-0.72,3.27,42.52,2,0.87,landsat,
miguel_lanus,2020,12,43.73,1.21,-0.49,2.68,42.52,2,0.71,landsat,
norte,2020,12,41.35,-1.17,-2.87,4.59,42.52,2,0.89,landsat,
centro,2020,12,44.98,2.46,0.76,2.34,42.52,2,0.74,landsat,
complejo_gervasio_artigas,2020,12,43.05,0.53,-1.17,5.49,42.52,2,1.26,landsat,
federal,2020,12,43.5,0.98,-0.72,4.89,42.52,2,1.49,landsat,
nemesio_parma,2020,12,41.42,-1.1,-2.8,4.88,42.52,2,0.82,landsat,
villa_cabello,2020,12,43.69,1.17,-0.53,3.0,42.52,2,0.03,landsat,
itaembe_pora,2020,12,44.91,2.39,0.69,3.84,42.52,2,0.25,landsat,
itaembe_mini,2020,12,44.99,2.47,0.77,3.61,42.52,2,0.37,landsat,
aguas_corrientes,2020,12,45.17,2.65,0.95,2.08,42.52,2,0.67,landsat,
chacra_32,2020,12,46.11,3.59,1.89,2.23,42.52,2,0.38,landsat,
villa_bonita,2020,12,44.67,2.15,0.45,2.95,42.52,2,1.31,landsat,
itaembe_guazu,2020,12,46.43,3.91,2.21,5.72,42.52,2,0.21,landsat,
posadas_completa,2020,12,44.28,1.76,0.06,3.83,42.52,2,0.43,landsat,
dm_santa_rita,2020,12,44.92,2.4,0.7,3.2,42.52,2,0.04,landsat,
dm_itaembe_mini_este,2020,12,44.35,1.83,0.13,4.3,42.52,2,0.62,landsat,
dm_miguel_lanus,2020,12,40.93,-1.59,-3.29,2.49,42.52,2,0.33,landsat,
cit_riberas_del_parana,2020,12,43.54,1.02,-0.68,2.4,42.52,2,0.35,landsat,
dm_villa_urquiza,2020,12,45.16,2.64,0.94,2.03,42.52,2,0.44,landsat,
dm_santa_rita_suroeste,2020,12,44.93,2.41,0.71,2.54,42.52,2,0.39,landsat,
puerto_canela,2020,12,43.36,0.84,-0.86,4.41,42.52,2,0.79,landsat,
villa_dolores,2020,12,45.01,2.49,0.79,2.65,42.52,2,0.01,landsat,
dm_itaembe_mini_este_suroeste,2020,12,44.31,1.79,0.09,4.5,42.52,2,0.41,landsat,
los_patitos,2020,12,43.8,1.28,-0.42,4.99,42.52,2,1.56,landsat,
cit_riberas_del_parana_oeste,2020,12,42.79,0.27,-1.43,2.68,42.52,2,0.07,landsat,
san_martin_sureste,2020,12,44.66,2.14,0.44,3.59,42.52,2,0.96,landsat,
horacio_quiroga,2020,12,42.93,0.41,-1.29,4.37,42.52,2,1.09,landsat,
la_eugenia,2020,12,42.7,0.18,-1.52,3.37,42.52,2,1.11,landsat,
dm_villa_urquiza_sureste,2020,12,45.64,3.12,1.42,1.78,42.52,2,0.1,landsat,
el_portal,2020,12,43.83,1.31,-0.39,3.83,42.52,2,0.2,landsat,
porvenir_2,2020,12,44.19,1.67,-0.03,5.38,42.52,2,1.11,landsat,
a_3_2_sector_b,2021,2,37.51,2.18,0.83,0.82,35.33,2,1.46,landsat,
colonia_laosiana,2021,2,33.69,-1.64,-2.99,0.9,35.33,2,0.91,landsat,
23_de_septiembre,2021,2,39.02,3.69,2.34,0.66,35.33,2,0.14,landsat,
villa_mola,2021,2,37.89,2.56,1.21,0.36,35.33,2,0.29,landsat,
san_marcos,2021,2,35.41,0.08,-1.27,0.99,35.33,2,1.05,landsat,
las_dolores,2021,2,36.55,1.22,-0.13,0.83,35.33,2,1.04,landsat,
el_palomar,2021,2,38.05,2.72,1.37,0.48,35.33,2,0.34,landsat,
alta_gracia,2021,2,36.29,0.96,-0.39,0.26,35.33,2,0.68,landsat,
santa_rita,2021,2,37.28,1.95,0.6,1.05,35.33,2,0.43,landsat,
san_martin,2021,2,37.55,2.22,0.87,0.95,35.33,2,0.21,landsat,
villa_sarita,2021,2,36.84,1.51,0.16,0.81,35.33,2,0.79,landsat,
el_brete,2021,2,36.51,1.18,-0.17,1.24,35.33,2,0.66,landsat,
luis_piedrabuena,2021,2,36.35,1.02,-0.33,0.95,35.33,2,0.88,landsat,
san_lucas,2021,2,36.51,1.18,-0.17,1.23,35.33,2,0.94,landsat,
monsenor_kemerer,2021,2,37.54,2.21,0.86,1.63,35.33,2,0.38,landsat,
rocamora,2021,2,38.09,2.76,1.41,0.85,35.33,2,0.21,landsat,
yacyreta,2021,2,37.55,2.22,0.87,1.17,35.33,2,0.27,landsat,
villa_urquiza,2021,2,38.25,2.92,1.57,0.67,35.33,2,0.37,landsat,
complejo_habitacional_virgen_de_fatima,2021,2,38.73,3.4,2.05,0.86,35.33,2,1.19,landsat,
a4_nueva_esperanza,2021,2,40.71,5.38,4.03,1.55,35.33,2,0.48,landsat,
el_laurel,2021,2,32.69,-2.64,-3.99,1.06,35.33,2,0.73,landsat,
cima_del_sol,2021,2,35.7,0.37,-0.98,0.83,35.33,2,1.07,landsat,
san_isidro,2021,2,38.29,2.96,1.61,0.75,35.33,2,1.27,landsat,
santa_helena,2021,2,37.01,1.68,0.33,0.49,35.33,2,1.71,landsat,
fatima,2021,2,35.49,0.16,-1.19,0.31,35.33,2,1.48,landsat,
don_santiago,2021,2,35.77,0.44,-0.91,0.72,35.33,2,1.45,landsat,
nu_pora,2021,2,35.84,0.51,-0.84,0.41,35.33,2,1.79,landsat,
miguel_lanus,2021,2,36.47,1.14,-0.21,0.75,35.33,2,1.54,landsat,
centro,2021,2,37.28,1.95,0.6,0.59,35.33,2,0.75,landsat,
nemesio_parma,2021,2,33.87,-1.46,-2.81,1.68,35.33,2,0.2,landsat,
villa_cabello,2021,2,36.62,1.29,-0.06,1.23,35.33,2,0.34,landsat,
itaembe_pora,2021,2,36.79,1.46,0.11,0.93,35.33,2,1.01,landsat,
itaembe_mini,2021,2,36.99,1.66,0.31,0.67,35.33,2,0.88,landsat,
aguas_corrientes,2021,2,38.08,2.75,1.4,0.86,35.33,2,0.51,landsat,
chacra_32,2021,2,38.67,3.34,1.99,0.8,35.33,2,0.55,landsat,
villa_bonita,2021,2,36.79,1.46,0.11,0.44,35.33,2,1.47,landsat,
itaembe_guazu,2021,2,36.81,1.48,0.13,0.87,35.33,2,0.64,landsat,
posadas_completa,2021,2,36.26,0.93,-0.42,0.95,35.33,2,0.73,landsat,
dm_santa_rita,2021,2,37.24,1.91,0.56,1.32,35.33,2,0.39,landsat,
dm_itaembe_mini_este,2021,2,35.89,0.56,-0.79,0.71,35.33,2,1.2,landsat,
dm_miguel_lanus,2021,2,34.79,-0.54,-1.89,0.65,35.33,2,1.04,landsat,
cit_riberas_del_parana,2021,2,36.88,1.55,0.2,1.2,35.33,2,0.81,landsat,
dm_villa_urquiza,2021,2,38.16,2.83,1.48,0.82,35.33,2,0.52,landsat,
dm_santa_rita_suroeste,2021,2,37.55,2.22,0.87,1.05,35.33,2,0.52,landsat,
puerto_canela,2021,2,35.17,-0.16,-1.51,0.87,35.33,2,0.33,landsat,
villa_dolores,2021,2,37.6,2.27,0.92,0.96,35.33,2,0.71,landsat,
dm_itaembe_mini_este_suroeste,2021,2,35.51,0.18,-1.17,0.63,35.33,2,0.99,landsat,
los_patitos,2021,2,34.43,-0.9,-2.25,0.54,35.33,2,1.17,landsat,
cit_riberas_del_parana_oeste,2021,2,35.88,0.55,-0.8,1.46,35.33,2,0.67,landsat,
la_eugenia,2021,2,33.64,-1.69,-3.04,0.65,35.33,2,0.7,landsat,
dm_villa_urquiza_sureste,2021,2,38.69,3.36,2.01,0.95,35.33,2,0.53,landsat,
porvenir_2,2021,2,34.41,-0.92,-2.27,0.22,35.33,2,1.62,landsat,
a_3_2_sector_b,2021,3,38.24,-1.49,0.31,3.95,39.73,3,1.38,landsat,
colonia_laosiana,2021,3,35.86,-3.87,-2.07,5.48,39.73,3,2.77,landsat,
23_de_septiembre,2021,3,39.56,-0.17,1.63,3.42,39.73,3,1.52,landsat,
villa_mola,2021,3,39.86,0.13,1.93,4.15,39.73,3,0.94,landsat,
san_marcos,2021,3,36.78,-2.95,-1.15,4.41,39.73,3,1.7,landsat,
las_dolores,2021,3,37.73,-2.0,-0.2,3.56,39.73,3,0.83,landsat,
el_palomar,2021,3,38.74,-0.99,0.81,3.33,39.73,3,1.51,landsat,
alta_gracia,2021,3,37.11,-2.62,-0.82,3.37,39.73,3,1.47,landsat,
santa_rita,2021,3,38.03,-1.7,0.1,3.18,39.73,3,1.3,landsat,
san_martin,2021,3,37.84,-1.89,-0.09,3.06,39.73,3,1.3,landsat,
villa_sarita,2021,3,37.49,-2.24,-0.44,4.41,39.73,3,3.15,landsat,
el_brete,2021,3,37.05,-2.68,-0.88,3.97,39.73,3,2.38,landsat,
luis_piedrabuena,2021,3,37.24,-2.49,-0.69,3.85,39.73,3,1.63,landsat,
san_lucas,2021,3,37.64,-2.09,-0.29,4.36,39.73,3,1.37,landsat,
monsenor_kemerer,2021,3,37.72,-2.01,-0.21,4.75,39.73,3,3.15,landsat,
rocamora,2021,3,38.43,-1.3,0.5,3.35,39.73,3,1.35,landsat,
yacyreta,2021,3,37.89,-1.84,-0.04,3.27,39.73,3,1.25,landsat,
villa_urquiza,2021,3,39.04,-0.69,1.11,3.55,39.73,3,1.36,landsat,
complejo_habitacional_virgen_de_fatima,2021,3,39.78,0.05,1.85,4.65,39.73,3,1.21,landsat,
a4_nueva_esperanza,2021,3,41.0,1.27,3.07,4.08,39.73,3,1.15,landsat,
el_laurel,2021,3,33.61,-6.12,-4.32,3.07,39.73,3,1.47,landsat,
cima_del_sol,2021,3,36.77,-2.96,-1.16,3.9,39.73,3,1.24,landsat,
san_isidro,2021,3,38.85,-0.88,0.92,3.43,39.73,3,1.25,landsat,
lomas_de_garupa,2021,3,38.57,-1.16,0.64,6.11,39.73,3,2.27,landsat,
santa_helena,2021,3,38.29,-1.44,0.36,3.99,39.73,3,1.09,landsat,
fatima,2021,3,37.28,-2.45,-0.65,4.57,39.73,3,1.35,landsat,
don_santiago,2021,3,36.78,-2.95,-1.15,4.18,39.73,3,1.25,landsat,
nu_pora,2021,3,37.32,-2.41,-0.61,4.36,39.73,3,1.38,landsat,
miguel_lanus,2021,3,37.98,-1.75,0.05,4.5,39.73,3,1.28,landsat,
norte,2021,3,39.89,0.16,1.96,11.64,39.73,3,3.76,landsat,
centro,2021,3,38.08,-1.65,0.15,3.39,39.73,3,1.55,landsat,
complejo_gervasio_artigas,2021,3,39.26,-0.47,1.33,11.46,39.73,3,5.32,landsat,
